park_id,park_name,land,ride_name,hora,avg_wait,min_wait,max_wait,p25_wait,p75_wait,n_samples
6,Disney Magic Kingdom,"Main Street, U.S.A.",Meet Mickey at Town Square Theater,21:30,26.66666667,5,60,10,30,9
6,Disney Magic Kingdom,"Main Street, U.S.A.",Meet Mickey at Town Square Theater,22:00,30,20,40,20,30,5
6,Disney Magic Kingdom,"Main Street, U.S.A.",Meet Mickey at Town Square Theater,22:30,10,5,15,,10,3
6,Disney Magic Kingdom,"Main Street, U.S.A.",Meet Mickey at Town Square Theater,23:00,5,5,5,,,1
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",9:00,16,0,20,0,20,10
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",9:30,15,0,20,0,20,12
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",10:00,18.66666667,0,20,20,20,15
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",10:30,20,20,20,20,20,14
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",11:00,20,20,20,20,20,14
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",11:30,20,20,20,20,20,14
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",12:00,20,20,20,20,20,15
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",12:30,20,20,20,20,20,15
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",13:00,20,20,20,20,20,15
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",13:30,20,20,20,20,20,15
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",14:00,20,20,20,20,20,16
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",14:30,20,20,20,20,20,16
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",15:00,20,20,20,20,20,16
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",15:30,20,20,20,20,20,15
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",16:00,20,20,20,20,20,15
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",16:30,20.625,20,30,20,20,16
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",17:00,20.66666667,20,30,20,20,15
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",17:30,20.625,20,30,20,20,16
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",18:00,20.625,20,30,20,20,16
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",18:30,20.625,20,30,20,20,16
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",19:00,20.71428571,20,30,20,20,14
6,Disney Magic Kingdom,"Main Street, U.S.A.","Walt Disney World Railroad - Main Street, U.S.A.",19:30,20,20,20,20,20,12
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,7:30,5,5,5,,5,2
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,8:00,5,5,5,,5,2
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,8:30,5.384615385,0,10,5,5,13
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,9:00,8.461538462,5,20,5,10,13
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,9:30,15,5,30,10,15,13
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,10:00,18,5,30,10,20,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,10:30,21.42857143,5,35,10,25,14
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,11:00,28.21428571,15,40,20,30,14
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,11:30,30.71428571,20,50,20,35,14
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,12:00,30.33333333,20,40,25,35,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,12:30,28,20,40,20,30,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,13:00,27.33333333,15,40,20,30,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,13:30,26.66666667,15,40,15,35,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,14:00,28.75,15,55,20,30,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,14:30,26.5625,10,45,15,30,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,15:00,23.125,5,35,15,30,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,15:30,22.66666667,5,40,15,25,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,16:00,28.33333333,10,50,20,40,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,16:30,32.1875,15,45,25,40,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,17:00,30.3125,15,50,25,35,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,17:30,28.75,15,60,20,30,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,18:00,28.125,10,55,20,30,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,18:30,28.4375,5,50,20,35,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,19:00,29.6875,5,45,25,40,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,19:30,28.4375,5,45,15,40,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,20:00,22.66666667,5,40,10,30,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,20:30,18.125,5,30,10,25,16
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,21:00,15.33333333,5,30,5,20,15
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,21:30,18.75,5,40,5,25,12
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,22:00,14.09090909,5,35,5,15,11
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,22:30,12.5,5,25,5,10,6
6,Disney Magic Kingdom,Tomorrowland,Astro Orbiter,23:00,11,5,20,5,10,5
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,8:00,10,10,10,,,1
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,8:30,10,10,10,,,1
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,9:00,10,10,10,10,10,14
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,9:30,10,10,10,10,10,14
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,10:00,10,10,10,10,10,15
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,10:30,10,10,10,10,10,14
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,11:00,10,10,10,10,10,14
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,11:30,10,10,10,10,10,14
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,12:00,10,10,10,10,10,15
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,12:30,10.33333333,10,15,10,10,15
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,13:00,10,10,10,10,10,15
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,13:30,10,10,10,10,10,15
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,14:00,10.9375,10,25,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,14:30,10.625,10,20,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,15:00,10.3125,10,15,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,15:30,11,10,20,10,10,15
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,16:00,11,10,20,10,10,15
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,16:30,10.9375,10,15,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,17:00,10.9375,10,15,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,17:30,10.9375,10,15,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,18:00,10.9375,10,15,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,18:30,10.9375,10,15,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,19:00,10.9375,10,15,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,19:30,10.3125,10,15,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,20:00,10.33333333,10,15,10,10,15
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,20:30,10.45454545,10,15,10,10,11
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,21:00,10.45454545,10,15,10,10,11
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,21:30,10,10,10,10,10,6
6,Disney Magic Kingdom,Tomorrowland,Monsters Inc. Laugh Floor,22:00,10,10,10,10,10,4
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,7:30,7.5,5,10,,5,2
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,8:00,10,10,10,,,1
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,8:30,13.07692308,5,30,10,10,13
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,9:00,21.53846154,5,50,5,25,13
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,9:30,31.07142857,5,50,10,45,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,10:00,36.33333333,15,65,25,40,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,10:30,41.42857143,25,65,30,50,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,11:00,48.57142857,30,70,45,50,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,11:30,55,40,70,45,60,13
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,12:00,52.30769231,25,70,45,60,13
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,12:30,48.92857143,10,70,40,55,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,13:00,50,15,80,35,60,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,13:30,49.33333333,30,80,40,50,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,14:00,45.71428571,25,70,30,55,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,14:30,41.33333333,15,65,30,50,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,15:00,41,15,75,30,50,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,15:30,48.92857143,20,85,35,55,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,16:00,50.35714286,35,85,40,55,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,16:30,53,25,90,35,60,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,17:00,52,25,80,40,60,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,17:30,50,30,65,40,55,13
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,18:00,46.66666667,30,65,40,50,12
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,18:30,46.66666667,25,65,35,55,12
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,19:00,42.08333333,25,65,35,45,12
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,19:30,43.33333333,15,85,25,50,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,20:00,38.92857143,15,70,20,45,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,20:30,37,10,70,15,45,15
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,21:00,29.28571429,5,70,5,45,14
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,21:30,41.66666667,10,65,30,50,12
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,22:00,32,5,65,5,40,10
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,22:30,26.42857143,5,45,5,40,7
6,Disney Magic Kingdom,Tomorrowland,Space Mountain,23:00,20,5,45,5,20,6
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,8:00,52.5,20,85,,20,2
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,8:30,70,60,80,,60,2
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,9:00,77.85714286,20,140,65,85,14
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,9:30,73.57142857,45,110,50,85,14
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,10:00,72.33333333,40,105,50,85,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,10:30,71.42857143,40,95,55,75,14
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,11:00,81.42857143,55,105,70,90,14
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,11:30,77.5,55,105,65,85,14
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,12:00,72.66666667,45,95,55,85,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,12:30,70.66666667,50,105,55,75,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,13:00,72.66666667,45,105,50,90,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,13:30,71,40,105,50,85,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,14:00,72.1875,45,125,55,80,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,14:30,70,45,120,55,80,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,15:00,71.25,40,120,55,85,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,15:30,77,55,105,65,90,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,16:00,79.33333333,50,105,65,85,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,16:30,79,50,115,60,95,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,17:00,76.875,50,130,65,85,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,17:30,82.8125,50,135,65,95,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,18:00,89.375,55,125,70,105,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,18:30,96.25,60,145,80,105,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,19:00,102.8125,70,150,90,110,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,19:30,97.8125,70,160,80,105,16
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,20:00,87.33333333,55,140,70,95,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,20:30,71.66666667,50,130,55,75,15
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,21:00,70.35714286,35,120,40,80,14
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,21:30,95.90909091,30,140,45,110,11
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,22:00,91.36363636,40,140,45,105,11
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,22:30,77.85714286,25,155,25,95,7
6,Disney Magic Kingdom,Tomorrowland,TRON Lightcycle / Run,23:00,61.66666667,15,115,15,70,6
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,7:30,5,5,5,,5,2
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,8:00,7.5,5,10,,5,2
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,8:30,8.928571429,0,30,5,10,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,9:00,15.71428571,5,35,10,15,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,9:30,16.07142857,5,35,10,20,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,10:00,15,5,35,10,20,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,10:30,18.21428571,5,35,10,25,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,11:00,19.64285714,10,25,15,25,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,11:30,19.64285714,10,30,15,20,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,12:00,19.33333333,5,30,10,25,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,12:30,18.66666667,5,30,10,25,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,13:00,15.66666667,5,25,10,20,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,13:30,17,5,30,10,20,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,14:00,18.125,5,40,10,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,14:30,19.0625,10,35,10,25,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,15:00,15.625,5,40,5,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,15:30,15.66666667,5,40,10,15,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,16:00,16,5,35,10,15,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,16:30,17.8125,5,30,10,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,17:00,17.8125,5,30,15,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,17:30,16.875,5,35,10,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,18:00,15,5,35,10,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,18:30,15,5,35,5,25,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,19:00,14.375,5,40,5,15,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,19:30,11.5625,5,40,5,15,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,20:00,11.33333333,5,30,5,15,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,20:30,11.5625,5,20,5,15,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,21:00,9.285714286,5,15,5,10,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,21:30,14.16666667,5,30,10,20,12
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,22:00,13.18181818,5,20,10,15,11
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,22:30,10,5,20,5,10,7
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Speedway,23:00,9.166666667,5,15,5,10,6
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,7:30,5,5,5,,5,2
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,8:00,5,5,5,,5,2
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,8:30,5,5,5,5,5,13
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,9:00,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,9:30,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,10:00,5.333333333,5,10,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,10:30,5.357142857,5,10,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,11:00,7.857142857,5,15,5,10,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,11:30,10,5,15,5,10,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,12:00,12.66666667,5,30,5,15,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,12:30,11.78571429,5,20,5,15,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,13:00,12.85714286,5,20,5,20,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,13:30,14.33333333,5,25,5,20,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,14:00,15.9375,5,35,5,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,14:30,14.375,5,25,5,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,15:00,14.0625,5,25,10,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,15:30,13.92857143,5,25,5,20,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,16:00,17,5,30,10,20,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,16:30,17.8125,10,25,15,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,17:00,18.4375,5,30,15,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,17:30,16.25,5,30,10,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,18:00,16.5625,5,30,10,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,18:30,15,5,30,10,20,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,19:00,14.375,5,25,10,15,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,19:30,10.9375,5,25,10,10,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,20:00,9,5,20,5,10,15
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,20:30,6.5625,5,20,5,5,16
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,21:00,6.071428571,5,15,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,21:30,7,5,15,5,5,10
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,22:00,5.555555556,5,10,5,5,9
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,22:30,5,5,5,5,5,5
6,Disney Magic Kingdom,Tomorrowland,Tomorrowland Transit Authority PeopleMover,23:00,5,5,5,5,5,4
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,7:30,5,5,5,,5,2
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,8:00,5,5,5,,5,2
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,8:30,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,9:00,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,9:30,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,10:00,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,10:30,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,11:00,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,11:30,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,12:00,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,12:30,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,13:00,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,13:30,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,14:00,5,5,5,5,5,16
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,14:30,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,15:00,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,15:30,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,16:00,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,16:30,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,17:00,5,5,5,5,5,16
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,17:30,5,5,5,5,5,16
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,18:00,5,5,5,5,5,16
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,18:30,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,19:00,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,19:30,5,5,5,5,5,16
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,20:00,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,20:30,5,5,5,5,5,15
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,21:00,5,5,5,5,5,14
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,21:30,5,5,5,5,5,10
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,22:00,5,5,5,5,5,9
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,22:30,5,5,5,5,5,4
6,Disney Magic Kingdom,Tomorrowland,Walt Disney's Carousel of Progress,23:00,5,5,5,,5,3
8,Animal Kingdom,Africa,Festival of the Lion King,7:00,0,0,0,0,0,15
8,Animal Kingdom,Africa,Festival of the Lion King,7:30,0,0,0,0,0,15
8,Animal Kingdom,Africa,Festival of the Lion King,8:00,0,0,0,0,0,15
8,Animal Kingdom,Africa,Festival of the Lion King,8:30,0,0,0,0,0,15
8,Animal Kingdom,Africa,Festival of the Lion King,9:00,0,0,0,0,0,15
8,Animal Kingdom,Africa,Festival of the Lion King,9:30,0,0,0,0,0,15
8,Animal Kingdom,Africa,Festival of the Lion King,10:00,0,0,0,0,0,15
8,Animal Kingdom,Africa,Festival of the Lion King,10:30,0,0,0,0,0,14
8,Animal Kingdom,Africa,Festival of the Lion King,11:00,0,0,0,0,0,14
8,Animal Kingdom,Africa,Festival of the Lion King,11:30,0,0,0,0,0,14
8,Animal Kingdom,Africa,Festival of the Lion King,12:00,0,0,0,0,0,15
8,Animal Kingdom,Africa,Festival of the Lion King,12:30,0,0,0,0,0,15
